Customer ID,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age,Location,Gender,Purchased
294,49,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,Yes,24,Venmo,Weekly,22,5,1,Pants
294,64,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly,22,5,1,Sweater
294,35,S,Beige,Winter,4.6,No,Standard,Yes,Yes,41,Cash,Fortnightly,22,5,1,Sneakers
295,86,L,Green,Winter,2.9,No,Standard,Yes,Yes,48,Venmo,Quarterly,40,4,2,Shirt
295,55,L,Brown,Winter,4.8,No,Express,Yes,Yes,16,Bank Transfer,Quarterly,40,4,2,Pants
295,58,M,Beige,Spring,3.3,No,Express,Yes,Yes,4,Venmo,Monthly,40,4,2,Pants
295,96,M,Beige,Fall,4.6,No,Standard,Yes,Yes,8,Bank Transfer,Weekly,40,4,2,Sneakers
295,64,M,Indigo,Fall,2.6,No,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,40,4,2,Jewelry
296,56,M,Silver,Fall,4,No,Next Day Air,Yes,Yes,4,Debit Card,Quarterly,33,7,1,Pants
296,85,M,Gold,Winter,3.8,No,Standard,Yes,Yes,20,Credit Card,Monthly,33,7,1,Blouse
296,23,M,Lavender,Spring,3.9,No,Express,Yes,Yes,40,Cash,Quarterly,33,7,1,Dress
296,72,L,Orange,Fall,2.6,No,Store Pickup,Yes,Yes,8,Debit Card,Fortnightly,33,7,1,Pants
296,38,M,Maroon,Summer,4.3,No,Standard,Yes,Yes,42,Debit Card,Weekly,33,7,1,Dress
298,29,S,White,Winter,3.6,No,Express,Yes,Yes,38,Credit Card,Annually,37,4,2,Blouse
298,46,M,Yellow,Spring,4.2,No,Express,Yes,Yes,34,Venmo,Every 3 Months,37,4,2,Blouse
298,58,L,Yellow,Spring,3.9,No,Express,Yes,Yes,14,PayPal,Fortnightly,37,4,2,Blouse
298,43,L,Magenta,Fall,4.7,No,Next Day Air,Yes,Yes,39,Cash,Weekly,37,4,2,Belt
298,32,L,Turquoise,Spring,2.8,No,Next Day Air,Yes,Yes,40,PayPal,Bi-Weekly,37,4,2,Pants
298,30,XL,Lavender,Winter,3,No,Next Day Air,Yes,Yes,49,Debit Card,Monthly,37,4,2,Pants
300,67,S,Magenta,Summer,4.7,No,Store Pickup,Yes,Yes,33,PayPal,Annually,56,8,2,Sunglasses
300,45,M,Cyan,Summer,2.5,No,Free Shipping,Yes,Yes,25,Credit Card,Weekly,56,8,2,Dress
301,81,M,Olive,Winter,3.1,No,Store Pickup,Yes,Yes,48,Venmo,Annually,55,4,1,Dress
301,23,M,Red,Fall,3.6,No,Next Day Air,Yes,Yes,22,Credit Card,Every 3 Months,55,4,1,Backpack
301,59,M,Blue,Fall,3.5,No,2-Day Shipping,Yes,Yes,1,PayPal,Weekly,55,4,1,Belt
301,21,L,White,Summer,3.1,No,Express,Yes,Yes,47,PayPal,Monthly,55,4,1,Sunglasses
301,20,M,Peach,Spring,3.6,No,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly,55,4,1,Backpack
301,28,M,Charcoal,Winter,3.5,No,Next Day Air,Yes,Yes,10,Debit Card,Weekly,55,4,1,Jewelry
301,100,M,Peach,Winter,2.7,No,Store Pickup,Yes,Yes,39,Credit Card,Monthly,55,4,1,Shirt
301,46,L,Turquoise,Spring,3.6,No,Express,Yes,Yes,15,Debit Card,Monthly,55,4,1,Shirt
301,61,XL,Charcoal,Spring,4.5,No,Express,Yes,Yes,11,Credit Card,Annually,55,4,1,Pants
301,58,M,Yellow,Winter,4.1,No,Free Shipping,Yes,Yes,38,Venmo,Weekly,55,4,1,Blouse
301,50,M,Blue,Spring,4.2,No,Standard,Yes,Yes,41,Cash,Fortnightly,55,4,1,Backpack
301,93,M,Purple,Summer,4,No,Store Pickup,Yes,Yes,18,Debit Card,Annually,55,4,1,Dress
302,24,L,Green,Summer,2.8,No,Store Pickup,Yes,Yes,13,Venmo,Quarterly,32,8,1,Shirt
302,100,M,Charcoal,Summer,2.6,No,2-Day Shipping,Yes,Yes,43,Venmo,Annually,32,8,1,Shirt
302,79,S,Indigo,Fall,2.7,No,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly,32,8,1,Blouse
302,51,M,Black,Summer,4.5,No,Store Pickup,Yes,Yes,3,Credit Card,Bi-Weekly,32,8,1,Shirt
302,90,M,Blue,Winter,3.7,No,Free Shipping,Yes,Yes,12,Credit Card,Every 3 Months,32,8,1,Belt
302,56,L,Silver,Summer,3.4,No,Free Shipping,Yes,Yes,46,Cash,Quarterly,32,8,1,Belt
302,25,S,Brown,Spring,4.6,No,Standard,Yes,Yes,21,Debit Card,Fortnightly,32,8,1,Shirt
303,75,M,Violet,Summer,4.1,No,2-Day Shipping,Yes,Yes,23,Venmo,Every 3 Months,35,5,1,Shirt
303,75,M,Orange,Summer,2.6,No,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,35,5,1,Pants
303,53,XL,Gray,Summer,4.6,No,Store Pickup,Yes,Yes,45,PayPal,Every 3 Months,35,5,1,Jeans
303,100,S,Gold,Spring,3,No,Standard,Yes,Yes,24,Bank Transfer,Fortnightly,35,5,1,Dress
304,27,L,Charcoal,Fall,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Bi-Weekly,33,3,1,Dress
304,60,S,Black,Fall,3.5,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months,33,3,1,Belt
304,23,S,Indigo,Fall,3.5,No,Standard,Yes,Yes,34,Bank Transfer,Every 3 Months,33,3,1,Pants
304,40,S,White,Winter,3.7,No,Next Day Air,Yes,Yes,39,Credit Card,Annually,33,3,1,Belt
304,38,M,Yellow,Summer,4.8,No,Free Shipping,Yes,Yes,35,PayPal,Every 3 Months,33,3,1,Pants
304,90,S,Orange,Summer,4.9,No,Store Pickup,Yes,Yes,8,Credit Card,Annually,33,3,1,Backpack
304,97,S,Green,Summer,4.9,No,Express,Yes,Yes,42,PayPal,Quarterly,33,3,1,Blouse
305,38,L,Gold,Fall,4.7,No,Standard,Yes,Yes,6,Credit Card,Every 3 Months,65,8,2,Shirt
305,30,S,Orange,Summer,4.9,No,Free Shipping,Yes,Yes,3,Credit Card,Fortnightly,65,8,2,Belt
305,88,M,Cyan,Fall,2.9,No,Express,Yes,Yes,29,Venmo,Quarterly,65,8,2,Pants
305,33,L,Black,Winter,4.4,No,Express,Yes,Yes,32,Debit Card,Quarterly,65,8,2,Dress
305,60,L,Yellow,Winter,3.2,No,Next Day Air,Yes,Yes,45,Debit Card,Weekly,65,8,2,Pants
305,64,L,Maroon,Summer,4.6,No,Free Shipping,Yes,Yes,21,Debit Card,Bi-Weekly,65,8,2,Sweater
305,95,XL,Black,Fall,4,No,Standard,Yes,Yes,41,Cash,Weekly,65,8,2,Pants
305,83,M,Gray,Winter,3.7,No,Free Shipping,Yes,Yes,23,PayPal,Fortnightly,65,8,2,Sneakers
305,97,XL,Orange,Winter,4.2,No,Free Shipping,Yes,Yes,14,Cash,Annually,65,8,2,Belt
305,38,M,Cyan,Spring,2.9,No,Standard,Yes,Yes,24,Debit Card,Monthly,65,8,2,Belt
305,48,M,Magenta,Summer,4.8,No,Next Day Air,Yes,Yes,25,Cash,Fortnightly,65,8,2,Belt
305,76,M,Pink,Spring,4.4,No,Standard,Yes,Yes,13,Venmo,Monthly,65,8,2,Belt
306,25,S,Turquoise,Summer,3.4,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months,40,7,2,Pants
306,92,S,Violet,Spring,2.8,No,2-Day Shipping,Yes,Yes,42,Credit Card,Annually,40,7,2,Pants
307,47,L,Teal,Fall,4.2,No,Next Day Air,Yes,Yes,2,Cash,Monthly,21,8,1,Belt
307,36,L,Pink,Fall,3.8,No,Express,Yes,Yes,26,Cash,Quarterly,21,8,1,Sweater
307,51,M,Gold,Fall,3.1,No,2-Day Shipping,Yes,Yes,24,Credit Card,Annually,21,8,1,Belt
307,35,XL,Red,Summer,3.2,No,Express,Yes,Yes,6,Credit Card,Quarterly,21,8,1,Jeans
308,57,S,Beige,Summer,3,No,Next Day Air,Yes,Yes,25,PayPal,Monthly,34,1,2,Pants
308,95,M,Black,Summer,3.6,No,Free Shipping,Yes,Yes,11,Credit Card,Every 3 Months,34,1,2,Belt
308,41,L,Lavender,Winter,2.5,No,Store Pickup,Yes,Yes,20,Cash,Every 3 Months,34,1,2,Shirt
309,44,S,Teal,Winter,3.4,No,Free Shipping,Yes,Yes,25,Cash,Quarterly,49,6,1,Dress
309,34,M,Maroon,Fall,2.5,No,Next Day Air,Yes,Yes,35,PayPal,Quarterly,49,6,1,Pants
309,25,L,Blue,Spring,4.7,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Quarterly,49,6,1,Pants
309,93,S,Teal,Winter,3.2,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Fortnightly,49,6,1,Belt
309,50,L,Maroon,Winter,2.9,No,Free Shipping,Yes,Yes,17,Credit Card,Annually,49,6,1,Sneakers
309,79,L,Silver,Fall,4.9,No,Express,Yes,Yes,1,PayPal,Every 3 Months,49,6,1,Pants
310,100,S,Olive,Spring,2.7,No,Store Pickup,Yes,Yes,30,PayPal,Every 3 Months,53,1,2,Belt
310,57,S,Gray,Spring,4.7,No,Express,Yes,Yes,47,Venmo,Fortnightly,53,1,2,Shirt
311,28,M,Peach,Spring,2.9,No,2-Day Shipping,Yes,Yes,34,Venmo,Weekly,28,5,1,Sweater
311,35,L,Yellow,Winter,4.8,No,Express,Yes,Yes,18,Venmo,Fortnightly,28,5,1,Shirt
311,85,L,Violet,Fall,4.6,No,Standard,Yes,Yes,33,Venmo,Bi-Weekly,28,5,1,Belt
311,95,S,Red,Summer,5,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly,28,5,1,Sunglasses
311,90,S,Charcoal,Summer,4.8,No,2-Day Shipping,Yes,Yes,2,Venmo,Quarterly,28,5,1,Sneakers
312,49,M,Beige,Summer,4.9,No,Store Pickup,Yes,Yes,1,Bank Transfer,Monthly,40,7,1,Jewelry
312,92,M,Peach,Winter,4.6,No,2-Day Shipping,Yes,Yes,23,Bank Transfer,Quarterly,40,7,1,Belt
312,72,XL,Violet,Winter,3.9,No,Store Pickup,Yes,Yes,42,Cash,Bi-Weekly,40,7,1,Blouse
312,71,M,Green,Summer,4.5,No,Store Pickup,Yes,Yes,3,PayPal,Annually,40,7,1,Shirt
312,27,XL,Olive,Winter,4.7,No,Store Pickup,Yes,Yes,16,Debit Card,Fortnightly,40,7,1,Jewelry
312,39,S,Silver,Fall,3.9,No,Express,Yes,Yes,46,Cash,Fortnightly,40,7,1,Blouse
313,98,M,Purple,Winter,4.4,No,Standard,Yes,Yes,31,PayPal,Every 3 Months,32,5,2,Jewelry
313,27,M,Silver,Spring,3.9,No,Next Day Air,Yes,Yes,15,Cash,Every 3 Months,32,5,2,Belt
313,71,S,Gray,Spring,2.8,No,2-Day Shipping,Yes,Yes,48,Venmo,Every 3 Months,32,5,2,Jewelry
313,24,L,Turquoise,Spring,3.5,No,Store Pickup,Yes,Yes,11,Cash,Weekly,32,5,2,Dress
314,63,M,Violet,Fall,4.3,No,Express,Yes,Yes,20,Credit Card,Every 3 Months,57,8,1,Shirt
314,72,S,Pink,Fall,3.9,No,Next Day Air,Yes,Yes,6,Credit Card,Monthly,57,8,1,Sweater
314,61,M,Teal,Spring,4,No,Express,Yes,Yes,24,Cash,Monthly,57,8,1,Blouse
314,56,M,Magenta,Fall,4.1,No,Next Day Air,Yes,Yes,18,Credit Card,Monthly,57,8,1,Dress
315,32,XL,Silver,Summer,4.3,No,Standard,Yes,Yes,1,PayPal,Every 3 Months,65,7,1,Belt
316,23,M,Blue,Summer,4.2,No,Free Shipping,Yes,Yes,13,Venmo,Bi-Weekly,38,5,1,Blouse
316,100,L,Black,Spring,4,No,Standard,Yes,Yes,2,Bank Transfer,Weekly,38,5,1,Belt
317,74,M,Gold,Fall,3.6,No,Express,Yes,Yes,26,Cash,Quarterly,33,2,1,Jewelry
318,33,S,Gray,Spring,3.3,No,Standard,Yes,Yes,31,PayPal,Quarterly,60,7,1,Shirt
318,67,S,Magenta,Spring,4.1,No,2-Day Shipping,Yes,Yes,43,Bank Transfer,Weekly,60,7,1,Blouse
318,61,S,Yellow,Summer,4.7,No,Next Day Air,Yes,Yes,12,Debit Card,Bi-Weekly,60,7,1,Jewelry
318,46,M,Teal,Summer,4.4,No,Store Pickup,Yes,Yes,22,Venmo,Every 3 Months,60,7,1,Shirt
318,56,L,Red,Spring,3.4,No,Standard,Yes,Yes,3,Cash,Fortnightly,60,7,1,Blouse
318,73,S,Yellow,Spring,5,No,Free Shipping,Yes,Yes,23,Venmo,Every 3 Months,60,7,1,Sneakers
318,44,L,Black,Summer,4.6,No,Store Pickup,Yes,Yes,26,PayPal,Annually,60,7,1,Shirt
318,44,L,Pink,Winter,4,No,Standard,Yes,Yes,37,Credit Card,Weekly,60,7,1,Dress
318,26,XL,Magenta,Summer,4.1,No,Next Day Air,Yes,Yes,42,Venmo,Quarterly,60,7,1,Jewelry
318,52,L,Olive,Spring,4.9,No,Express,Yes,Yes,15,Venmo,Bi-Weekly,60,7,1,Sneakers
318,54,S,Black,Summer,2.7,No,Free Shipping,Yes,Yes,10,Bank Transfer,Quarterly,60,7,1,Shirt
318,38,M,Maroon,Summer,4.5,No,Free Shipping,Yes,Yes,3,Venmo,Quarterly,60,7,1,Pants
319,44,S,Gold,Fall,2.7,No,Standard,Yes,Yes,44,Credit Card,Quarterly,68,9,2,Belt
319,76,M,Gray,Spring,3,No,Next Day Air,Yes,Yes,23,Bank Transfer,Fortnightly,68,9,2,Sweater
320,23,M,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,6,PayPal,Weekly,56,9,2,Jewelry
320,98,M,Purple,Winter,5,No,Standard,Yes,Yes,9,Venmo,Bi-Weekly,56,9,2,Sweater
320,33,S,Magenta,Spring,3.8,No,2-Day Shipping,Yes,Yes,16,Debit Card,Every 3 Months,56,9,2,Pants
320,32,M,Teal,Summer,3.1,No,Standard,Yes,Yes,46,Venmo,Fortnightly,56,9,2,Sweater
320,85,S,Olive,Fall,3.4,No,Free Shipping,Yes,Yes,24,Credit Card,Every 3 Months,56,9,2,Belt
320,69,L,Maroon,Summer,4.8,No,Next Day Air,Yes,Yes,22,Debit Card,Monthly,56,9,2,Jeans
320,55,XL,Silver,Spring,2.7,No,Standard,Yes,Yes,13,Debit Card,Every 3 Months,56,9,2,Jeans
321,66,M,Black,Summer,3.2,No,Store Pickup,Yes,Yes,20,Cash,Fortnightly,22,8,2,Pants
321,30,M,Maroon,Fall,3.9,No,2-Day Shipping,Yes,Yes,46,Cash,Quarterly,22,8,2,Pants
321,80,M,Teal,Winter,4.2,No,Next Day Air,Yes,Yes,10,Bank Transfer,Monthly,22,8,2,Pants
322,20,M,Teal,Summer,3,No,Express,Yes,Yes,39,Cash,Monthly,22,2,1,Belt
323,30,L,Beige,Fall,3,No,2-Day Shipping,Yes,Yes,44,PayPal,Quarterly,21,6,1,Shirt
323,86,S,Maroon,Winter,3.7,No,2-Day Shipping,Yes,Yes,7,Venmo,Annually,21,6,1,Dress
323,84,L,Beige,Spring,4.4,No,Store Pickup,Yes,Yes,3,Cash,Every 3 Months,21,6,1,Blouse
323,54,XL,White,Summer,4.6,No,Free Shipping,Yes,Yes,44,Debit Card,Annually,21,6,1,Dress
324,30,XL,Gray,Fall,3,No,Free Shipping,Yes,Yes,31,Venmo,Annually,36,4,2,Blouse
324,91,M,Violet,Winter,3.6,No,Express,Yes,Yes,48,Credit Card,Weekly,36,4,2,Dress
324,23,L,Silver,Winter,3.9,No,Standard,Yes,Yes,18,PayPal,Bi-Weekly,36,4,2,Sneakers
324,35,M,Red,Spring,4.1,No,Free Shipping,Yes,Yes,27,Cash,Monthly,36,4,2,Shirt
324,90,L,Brown,Winter,3.9,No,2-Day Shipping,Yes,Yes,1,Venmo,Weekly,36,4,2,Shirt
324,93,S,Turquoise,Fall,3.9,No,2-Day Shipping,Yes,Yes,34,Cash,Weekly,36,4,2,Jeans
325,68,L,Indigo,Winter,4.5,No,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,53,4,1,Jeans
326,41,M,Violet,Spring,3.4,No,Standard,Yes,Yes,12,Cash,Quarterly,38,5,2,Blouse
326,73,M,Yellow,Winter,4.1,No,Next Day Air,Yes,Yes,14,Venmo,Fortnightly,38,5,2,Belt
327,73,L,Cyan,Fall,4.9,No,Next Day Air,Yes,Yes,40,PayPal,Weekly,60,1,2,Sunglasses
327,66,M,Brown,Summer,4.4,No,2-Day Shipping,Yes,Yes,39,Cash,Quarterly,60,1,2,Dress
327,59,M,White,Summer,2.7,No,2-Day Shipping,Yes,Yes,50,Bank Transfer,Weekly,60,1,2,Backpack
327,72,L,Yellow,Spring,4.8,No,Free Shipping,Yes,Yes,5,Debit Card,Monthly,60,1,2,Shirt
327,88,M,White,Summer,3.3,No,2-Day Shipping,Yes,Yes,35,Debit Card,Annually,60,1,2,Shirt
328,76,L,Pink,Summer,4.4,No,Free Shipping,Yes,Yes,6,Cash,Bi-Weekly,36,8,1,Shirt
328,31,M,Indigo,Winter,4.6,No,2-Day Shipping,Yes,Yes,22,Cash,Fortnightly,36,8,1,Belt
328,22,L,White,Summer,3.1,No,Next Day Air,Yes,Yes,27,PayPal,Monthly,36,8,1,Pants
329,75,L,Red,Fall,4.5,No,2-Day Shipping,Yes,Yes,33,Debit Card,Fortnightly,63,9,1,Dress
329,75,S,Red,Spring,4,No,Store Pickup,Yes,Yes,47,Venmo,Bi-Weekly,63,9,1,Sweater
329,63,M,Lavender,Winter,3.1,No,Free Shipping,Yes,Yes,48,Credit Card,Bi-Weekly,63,9,1,Backpack
330,21,M,Teal,Spring,3.9,No,Next Day Air,Yes,Yes,22,Bank Transfer,Quarterly,39,2,1,Belt
330,83,S,Violet,Spring,4.5,No,Next Day Air,Yes,Yes,8,PayPal,Bi-Weekly,39,2,1,Backpack
330,46,S,Silver,Winter,4.4,No,Next Day Air,Yes,Yes,5,PayPal,Every 3 Months,39,2,1,Pants
330,59,M,Gold,Summer,3.6,No,2-Day Shipping,Yes,Yes,16,Bank Transfer,Quarterly,39,2,1,Shirt
331,66,M,Green,Summer,3.4,No,Free Shipping,Yes,Yes,26,Venmo,Fortnightly,53,2,1,Blouse
331,74,S,Turquoise,Fall,4,No,2-Day Shipping,Yes,Yes,8,Venmo,Monthly,53,2,1,Belt
332,82,M,Indigo,Summer,2.6,No,Store Pickup,Yes,Yes,17,Cash,Quarterly,31,6,2,Sunglasses
332,89,L,Black,Spring,3.2,No,Next Day Air,Yes,Yes,50,Venmo,Annually,31,6,2,Shirt
332,65,L,Charcoal,Fall,3.2,No,Standard,Yes,Yes,22,Venmo,Bi-Weekly,31,6,2,Dress
333,55,M,Turquoise,Spring,5,No,2-Day Shipping,Yes,Yes,19,Cash,Every 3 Months,40,9,2,Belt
333,95,M,Red,Winter,2.9,No,Next Day Air,Yes,Yes,14,Bank Transfer,Monthly,40,9,2,Shirt
333,77,S,Indigo,Winter,2.9,No,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,40,9,2,Pants
334,44,M,Maroon,Winter,3.5,No,Next Day Air,Yes,Yes,43,PayPal,Weekly,34,7,1,Blouse
334,89,M,Indigo,Fall,4,No,Standard,Yes,Yes,24,Venmo,Annually,34,7,1,Jeans
334,24,M,Maroon,Spring,3.9,No,Standard,Yes,Yes,17,Debit Card,Bi-Weekly,34,7,1,Jewelry
334,43,M,Black,Winter,4.9,No,Store Pickup,Yes,Yes,49,Bank Transfer,Annually,34,7,1,Belt
334,51,XL,Purple,Summer,3.8,No,Express,Yes,Yes,17,Bank Transfer,Annually,34,7,1,Sneakers
334,46,L,Teal,Summer,3.5,No,Standard,Yes,Yes,40,Cash,Quarterly,34,7,1,Dress
334,32,M,Silver,Summer,3.7,No,Store Pickup,Yes,Yes,43,Bank Transfer,Weekly,34,7,1,Dress
334,55,M,Black,Spring,2.9,No,2-Day Shipping,Yes,Yes,19,Debit Card,Every 3 Months,34,7,1,Sneakers
334,26,S,Black,Summer,2.8,No,Free Shipping,Yes,Yes,40,Bank Transfer,Quarterly,34,7,1,Sunglasses
334,29,M,Olive,Summer,3.7,No,2-Day Shipping,Yes,Yes,13,Credit Card,Monthly,34,7,1,Pants
334,49,L,Purple,Spring,3,No,Express,Yes,Yes,20,Credit Card,Monthly,34,7,1,Blouse
335,45,M,Indigo,Spring,4.8,No,Free Shipping,Yes,Yes,21,Debit Card,Quarterly,70,9,1,Blouse
335,48,S,Lavender,Winter,2.7,No,Standard,Yes,Yes,18,Cash,Bi-Weekly,70,9,1,Shirt
335,47,S,Cyan,Winter,4.5,No,Free Shipping,Yes,Yes,44,Cash,Quarterly,70,9,1,Shirt
335,57,M,Gold,Fall,2.7,No,Standard,Yes,Yes,26,Credit Card,Quarterly,70,9,1,Pants
335,34,L,Magenta,Fall,3.5,No,Next Day Air,Yes,Yes,34,PayPal,Quarterly,70,9,1,Backpack
336,75,XL,Teal,Fall,3.5,No,Express,Yes,Yes,24,Credit Card,Every 3 Months,59,9,1,Sunglasses
336,94,L,Beige,Fall,4.5,No,Store Pickup,Yes,Yes,23,PayPal,Fortnightly,59,9,1,Pants
336,84,M,Teal,Winter,3.8,No,Free Shipping,Yes,Yes,3,Debit Card,Weekly,59,9,1,Dress
336,38,M,Indigo,Summer,3.8,No,Standard,Yes,Yes,2,Bank Transfer,Quarterly,59,9,1,Pants
336,75,M,Purple,Winter,3.2,No,Next Day Air,Yes,Yes,23,Venmo,Bi-Weekly,59,9,1,Pants
336,44,M,Teal,Fall,4.3,No,Next Day Air,Yes,Yes,8,Cash,Weekly,59,9,1,Pants
336,33,XL,Turquoise,Summer,4.5,No,Next Day Air,Yes,Yes,30,Debit Card,Every 3 Months,59,9,1,Backpack
336,93,L,Peach,Fall,4.2,No,Free Shipping,Yes,Yes,48,PayPal,Annually,59,9,1,Sunglasses
336,99,S,Green,Winter,3,No,Free Shipping,Yes,Yes,21,Cash,Bi-Weekly,59,9,1,Sneakers
337,33,M,Turquoise,Spring,4.1,No,Standard,Yes,Yes,9,Cash,Monthly,47,3,2,Backpack
337,76,L,Yellow,Spring,4.6,No,Store Pickup,Yes,Yes,8,Debit Card,Monthly,47,3,2,Sneakers
337,63,M,Orange,Summer,2.9,No,Standard,Yes,Yes,29,Debit Card,Weekly,47,3,2,Shirt
338,41,L,Brown,Winter,4.8,No,Next Day Air,Yes,Yes,3,Bank Transfer,Every 3 Months,53,1,2,Pants
338,88,L,Silver,Winter,4.5,No,Next Day Air,Yes,Yes,11,Bank Transfer,Fortnightly,53,1,2,Jewelry
338,92,L,White,Summer,3.4,No,2-Day Shipping,Yes,Yes,16,Debit Card,Monthly,53,1,2,Shirt
338,31,L,Indigo,Summer,4.3,No,2-Day Shipping,Yes,Yes,25,Debit Card,Weekly,53,1,2,Sweater
339,25,S,Magenta,Spring,4.2,No,Free Shipping,Yes,Yes,32,PayPal,Bi-Weekly,66,2,2,Shirt
340,28,M,Turquoise,Spring,3.6,No,Next Day Air,Yes,Yes,28,Cash,Fortnightly,37,8,1,Shirt
340,75,M,White,Spring,3.7,No,2-Day Shipping,Yes,Yes,36,PayPal,Monthly,37,8,1,Dress
340,34,S,Olive,Spring,4,No,Standard,Yes,Yes,7,Venmo,Fortnightly,37,8,1,Belt
340,97,S,Maroon,Winter,4.9,No,2-Day Shipping,Yes,Yes,2,PayPal,Quarterly,37,8,1,Pants
340,80,M,Violet,Summer,3.1,No,Free Shipping,Yes,Yes,6,Bank Transfer,Monthly,37,8,1,Pants
340,71,L,Cyan,Summer,3.7,No,Standard,Yes,Yes,30,Cash,Annually,37,8,1,Sneakers
340,77,L,Teal,Fall,4.2,No,Free Shipping,Yes,Yes,46,Cash,Quarterly,37,8,1,Jewelry
341,41,L,Red,Spring,2.5,No,Next Day Air,Yes,Yes,39,Cash,Monthly,67,6,1,Belt
341,92,XL,Yellow,Summer,4.3,No,Next Day Air,Yes,Yes,8,Venmo,Annually,67,6,1,Pants
341,95,S,Silver,Spring,3.1,No,Store Pickup,Yes,Yes,46,Credit Card,Quarterly,67,6,1,Blouse
342,25,M,Charcoal,Fall,3,No,Next Day Air,Yes,Yes,40,Debit Card,Fortnightly,53,1,2,Sweater
342,77,M,Purple,Fall,4,No,Express,Yes,Yes,21,Bank Transfer,Weekly,53,1,2,Belt
342,99,M,Beige,Summer,3.5,No,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,53,1,2,Shirt
342,24,L,Cyan,Winter,3.2,No,Next Day Air,Yes,Yes,3,Venmo,Monthly,53,1,2,Belt
342,72,M,Silver,Summer,2.7,No,Store Pickup,Yes,Yes,48,Cash,Weekly,53,1,2,Sneakers
342,80,S,Pink,Winter,3,No,Free Shipping,Yes,Yes,8,PayPal,Annually,53,1,2,Jeans
342,100,L,Gold,Winter,2.9,No,Next Day Air,Yes,Yes,24,PayPal,Annually,53,1,2,Shirt
343,83,M,Cyan,Summer,3.3,No,Free Shipping,Yes,Yes,10,Bank Transfer,Every 3 Months,41,3,1,Shirt
343,95,M,Black,Spring,4.9,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Monthly,41,3,1,Dress
343,41,XL,Charcoal,Summer,3.7,No,Store Pickup,Yes,Yes,3,Cash,Fortnightly,41,3,1,Pants
344,35,S,Magenta,Spring,3.5,No,Standard,Yes,Yes,45,Debit Card,Fortnightly,50,6,2,Backpack
344,30,S,Pink,Fall,4.7,No,Store Pickup,Yes,Yes,15,Debit Card,Monthly,50,6,2,Jewelry
344,21,XL,Maroon,Winter,2.6,No,Store Pickup,Yes,Yes,34,Bank Transfer,Quarterly,50,6,2,Dress
344,85,M,Teal,Fall,4.1,No,Express,Yes,Yes,21,Venmo,Bi-Weekly,50,6,2,Jewelry
344,54,M,Orange,Winter,2.8,No,2-Day Shipping,Yes,Yes,22,Debit Card,Bi-Weekly,50,6,2,Shirt
344,26,S,Yellow,Spring,4.7,No,Next Day Air,Yes,Yes,24,PayPal,Weekly,50,6,2,Belt
344,59,XL,Red,Spring,2.9,No,Store Pickup,Yes,Yes,33,Credit Card,Monthly,50,6,2,Shirt
344,48,S,Charcoal,Winter,2.8,No,Free Shipping,Yes,Yes,13,Venmo,Fortnightly,50,6,2,Sunglasses
344,98,L,Black,Summer,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Bi-Weekly,50,6,2,Shirt
345,92,M,White,Summer,4.8,No,2-Day Shipping,Yes,Yes,25,Credit Card,Every 3 Months,43,3,1,Sweater
345,46,M,Lavender,Winter,3.4,No,Next Day Air,Yes,Yes,15,Credit Card,Bi-Weekly,43,3,1,Belt
345,21,S,White,Spring,4.3,No,Standard,Yes,Yes,4,PayPal,Fortnightly,43,3,1,Sweater
345,72,S,Gray,Fall,2.7,No,Free Shipping,Yes,Yes,43,Debit Card,Quarterly,43,3,1,Shirt
345,58,XL,Cyan,Fall,4.6,No,Next Day Air,Yes,Yes,12,Bank Transfer,Bi-Weekly,43,3,1,Belt
346,93,S,Brown,Fall,4.1,No,Standard,Yes,Yes,3,Venmo,Monthly,25,8,2,Shirt
346,31,L,Purple,Spring,3.4,No,2-Day Shipping,Yes,Yes,1,PayPal,Annually,25,8,2,Shirt
346,26,L,Yellow,Winter,4.5,No,Next Day Air,Yes,Yes,6,Debit Card,Monthly,25,8,2,Pants
346,68,M,Indigo,Summer,4.4,No,Standard,Yes,Yes,26,Venmo,Monthly,25,8,2,Shirt
